Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
20/05/2026;;00000000004801;BANANA PRATA KG;78,675;381,86;4,85;437,05;0,00;0,00;-55,19;-14,45;-12,63;4,76;40,60;A;;
20/05/2026;;00000000002495;CEBOLA GRAUDA KG;59,655;309,64;5,19;254,93;0,00;0,00;54,71;17,67;21,46;3,86;44,45;A;;
20/05/2026;;00000000002496;ALHO KG;16,405;273,61;16,68;147,53;19,14;0,00;126,08;39,09;85,47;3,41;47,86;A;;
20/05/2026;;00000000002497;TOMATE CARMEM KG;30,025;215,89;7,19;200,47;0,00;0,00;15,42;7,14;7,69;2,69;50,55;A;;
20/05/2026;;00000000008064;OVOS CARTELA COM 20;18,000;215,82;11,99;10,00;0,00;0,00;205,82;95,37;2058,20;2,69;53,24;A;;
20/05/2026;;00000000011761;TANGERINA POKAN KG;48,350;192,90;3,99;137,85;0,00;0,00;55,05;28,54;39,93;2,40;55,64;A;;
20/05/2026;;00000000002137;MACA GALA SC 850GR;34,000;169,66;4,99;141,78;0,00;0,00;27,88;16,43;19,66;2,11;57,75;A;;
20/05/2026;;00000000004797;LARANJA PERA KG;47,210;161,58;3,42;118,47;0,00;0,00;43,11;26,68;36,39;2,01;59,77;A;;
20/05/2026;;00000000010522;MARACUJA KG;22,965;160,52;6,99;138,47;0,00;0,00;22,05;13,74;15,93;2,00;61,77;A;;
20/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;26,000;155,74;5,99;143,00;0,00;0,00;12,74;8,18;8,91;1,94;63,71;A;;
20/05/2026;;00000000010525;MANGA PALMER KG;25,190;147,31;5,85;115,74;0,00;0,00;31,57;21,43;27,28;1,83;65,54;A;;
20/05/2026;;00000000011048;AIPIM KG;48,720;145,68;2,99;83,31;0,00;0,00;62,37;42,81;74,86;1,81;67,36;A;;
20/05/2026;;00000000010684;MORANGO BANDEJA UN.;20,000;139,80;6,99;78,75;0,00;0,00;61,05;43,67;77,52;1,74;69,10;A;;
20/05/2026;;00000000002502;PIMENTAO KG;18,235;132,92;7,29;89,51;0,00;0,00;43,41;32,66;48,49;1,66;70,75;A;;
20/05/2026;;00000000004793;ABOBORA SERGIPANA KG;25,907;129,29;4,99;89,10;0,00;0,00;40,19;31,08;45,10;1,61;72,36;A;;
20/05/2026;;00000000012305;COENTRO UN.;82,000;127,18;1,55;124,60;0,00;0,00;2,58;2,03;2,07;1,58;73,95;A;;
20/05/2026;;00000000010627;MACA GALA KG;12,850;115,51;8,99;90,45;0,00;0,00;25,06;21,70;27,71;1,44;75,39;A;;
20/05/2026;;00000000010507;QUIABO KG;14,320;114,42;7,99;126,20;0,00;0,00;-11,78;-10,29;-9,33;1,43;76,81;A;;
20/05/2026;;00000000002498;LIMAO KG;35,235;112,40;3,19;89,31;0,00;0,00;23,09;20,54;25,85;1,40;78,21;A;;
20/05/2026;;00000000000471;CARTELA OVOS C/12;15,000;104,85;6,99;95,83;0,00;0,00;9,02;8,60;9,41;1,31;79,52;A;;
20/05/2026;;00000000012302;ALFACE CRESPA UN.;70,000;104,30;1,49;72,75;0,00;0,00;31,55;30,25;43,37;1,30;80,82;B;;
20/05/2026;;00000000004804;INHAME KG;20,810;97,61;4,69;72,22;0,00;0,00;25,39;26,01;35,15;1,22;82,03;B;;
20/05/2026;;00000000001557;BATATA DOCE KG;19,245;90,24;4,69;68,80;0,00;0,00;21,44;23,76;31,16;1,12;83,16;B;;
20/05/2026;;00000000012304;COUVE UN.;57,000;84,93;1,49;59,00;0,00;0,00;25,93;30,53;43,95;1,06;84,22;B;;
20/05/2026;;00000000010505;ABOBRINHA KG;24,465;78,04;3,19;77,17;0,00;0,00;0,87;1,12;1,13;0,97;85,19;B;;
20/05/2026;;00000000005062;MAMAO PAPAIA UN.;17,000;76,33;4,49;58,82;0,00;0,00;17,51;22,94;29,77;0,95;86,14;B;;
20/05/2026;;00000000007660;PERA WILLIAM KG;7,405;74,01;9,99;55,17;0,00;0,00;18,84;25,46;34,16;0,92;87,06;B;;
20/05/2026;;00000000010526;COCO SECO KG;13,765;65,94;4,79;44,28;13,26;0,00;21,66;12,74;48,92;0,82;87,88;B;;
20/05/2026;;00000000004796;CHUCHU KG;18,235;65,47;3,59;40,49;0,00;0,00;24,98;38,16;61,71;0,82;88,70;B;;
20/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;6,000;64,14;10,69;46,80;0,00;0,00;17,34;27,03;37,05;0,80;89,50;B;;
20/05/2026;;00000000012307;CHEIRO VERDE UN.;43,000;64,07;1,49;60,70;0,00;0,00;3,37;5,26;5,55;0,80;90,29;B;;
20/05/2026;;00000000010518;BANANA DAGUA KG;15,755;60,66;3,85;57,35;0,00;0,00;3,31;5,46;5,77;0,76;91,05;B;;
20/05/2026;;00000000012320;SALSINHA UN;34,000;55,66;1,64;46,20;0,00;0,00;9,46;17,00;20,48;0,69;91,74;B;;
20/05/2026;;00000000004803;JILO KG;5,565;44,50;8,00;29,44;0,00;0,00;15,06;33,85;51,16;0,55;92,30;B;;
20/05/2026;;00000000010510;REPOLHO KG;8,450;43,84;5,19;29,25;0,00;0,00;14,59;33,27;49,86;0,55;92,84;B;;
20/05/2026;;00000000012303;AGRIAO UN.;28,000;41,72;1,49;27,00;0,00;0,00;14,72;35,28;54,52;0,52;93,36;B;;
20/05/2026;;00000000004405;MOSTARDA UN;28,000;41,72;1,49;32,00;0,00;0,00;9,72;23,30;30,38;0,52;93,88;B;;
20/05/2026;;00000000012309;BROCOLIS UN;6,000;39,54;6,59;33,00;0,00;0,00;6,54;16,54;19,82;0,49;94,37;B;;
20/05/2026;;00000000010532;KIWI KG;1,465;36,61;24,99;24,64;0,00;0,00;11,97;32,69;48,57;0,46;94,83;B;;
20/05/2026;;00000000010521;MELAO COMUM KG;6,205;32,21;5,19;25,07;0,00;0,00;7,14;22,17;28,49;0,40;95,23;C;;
20/05/2026;;00000000010523;ABACATE KG;8,335;31,79;3,81;22,67;0,00;0,00;9,12;28,68;40,22;0,40;95,63;C;;
20/05/2026;;00000000004798;BETERRABA KG;6,155;30,72;4,99;27,14;0,00;0,00;3,58;11,64;13,18;0,38;96,01;C;;
20/05/2026;;00000000010508;CEBOLA MIUDA KG;6,670;29,95;4,49;13,34;0,00;0,00;16,61;55,46;124,51;0,37;96,38;C;;
20/05/2026;;00000000010513;PEPINO KG;5,360;26,22;4,89;22,60;0,00;0,00;3,62;13,79;16,00;0,33;96,71;C;;
20/05/2026;;00000000010529;MACA VERDE KG;1,480;25,15;16,99;17,27;0,00;0,00;7,88;31,33;45,61;0,31;97,02;C;;
20/05/2026;;00000000010512;PEPINO JAPONES KG;4,635;23,14;4,99;20,81;0,00;0,00;2,33;10,06;11,19;0,29;97,31;C;;
20/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;1,605;22,47;14,00;13,04;0,00;0,00;9,43;41,95;72,27;0,28;97,59;C;;
20/05/2026;;00000000010530;MACA  ARGENTINA KG;1,110;21,07;18,98;12,92;0,00;0,00;8,15;38,68;63,08;0,26;97,85;C;;
20/05/2026;;00000000010509;CEBOLA ROXA KG;2,905;19,43;6,69;15,43;0,00;0,00;4,00;20,61;25,96;0,24;98,10;C;;
20/05/2026;;00000000010506;BERINJELA KG;2,445;16,60;6,79;14,72;0,00;0,00;1,88;11,33;12,78;0,21;98,30;C;;
20/05/2026;;00000000007432;OVOS CAIPIRA C/12;1,000;12,99;12,99;10,00;0,00;0,00;2,99;23,02;29,90;0,16;98,46;C;;
20/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;2,000;12,98;6,49;10,84;0,00;0,00;2,14;16,49;19,74;0,16;98,63;C;;
20/05/2026;;00000000010511;REPOLHO ROXO KG;1,430;12,86;8,99;4,81;0,00;0,00;8,05;62,61;167,48;0,16;98,79;C;;
20/05/2026;;00000000012312;LOURO UN.;7,000;12,43;1,78;8,40;0,00;0,00;4,03;32,42;47,98;0,15;98,94;C;;
20/05/2026;;00000000010531;MACA FUJI KG;0,840;11,75;13,99;11,23;0,00;0,00;0,52;4,42;4,62;0,15;99,09;C;;
20/05/2026;;00000000007657;MAMAO FORMOSA KG;1,920;11,50;5,99;5,76;0,00;0,00;5,74;49,91;99,65;0,14;99,23;C;;
20/05/2026;;00000000012306;HORTELA UN;7,000;11,43;1,63;5,10;0,00;0,00;6,33;55,38;124,12;0,14;99,37;C;;
20/05/2026;;00000000010514;GENGIBRE KG;0,615;9,09;14,78;3,77;0,00;0,68;5,32;51,03;141,24;0,11;99,49;C;;
20/05/2026;;00000000011609;MOUSSE DE MARACUJA DA CASA P;2,000;7,98;3,99;0,00;0,00;0,00;7,98;100,00;0,00;0,10;99,59;C;;
20/05/2026;;00000000004887;AMEIXA FRESCA KG;0,260;5,20;20,00;1,76;0,00;0,00;3,44;66,10;194,99;0,06;99,65;C;;
20/05/2026;;00000000002208;PIMENTAO PROMOCAO KG;1,096;5,14;4,69;0,00;0,00;0,00;5,14;100,00;0,00;0,06;99,72;C;;
20/05/2026;;00000000002429;TOMATE CEREJA UN.;1,000;4,99;4,99;4,58;0,00;0,00;0,41;8,22;8,95;0,06;99,78;C;;
20/05/2026;;00000000010691;CAQUI BANDEJA;1,000;4,99;4,99;0,00;0,00;0,00;4,99;100,00;0,00;0,06;99,84;C;;
20/05/2026;;00000000007308;SALSA G;5,000;4,95;0,99;17,50;0,00;0,00;-12,55;-253,54;-71,71;0,06;99,90;C;;
20/05/2026;;00000000011612;MOUSSE DE LIMAO DA CASA P;1,000;3,99;3,99;0,00;0,00;0,00;3,99;100,00;0,00;0,05;99,95;C;;
20/05/2026;;00000000007658;LARANJA BAHIA KG;0,440;3,96;9,00;5,31;0,00;0,00;-1,35;-34,00;-25,37;0,05;100,00;C;;
21/05/2026;;00000000002494;BATATA LISA KG;119,290;953,05;7,99;766,99;0,00;0,00;186,06;19,52;24,26;12,09;12,09;A;;
21/05/2026;;00000000002519;OVOS CARTELA COM 30;54,000;917,46;16,99;742,50;0,00;0,00;174,96;19,07;23,56;11,64;23,73;A;;
21/05/2026;;00000000010772;TOMATE ITALIANO KG;91,185;664,70;7,29;621,56;0,00;0,00;43,14;6,49;6,94;8,43;32,16;A;;
21/05/2026;;00000000004799;CENOURA KG;69,785;487,42;6,98;449,99;0,00;0,00;37,43;7,68;8,32;6,18;38,34;A;;
21/05/2026;;00000000004801;BANANA PRATA KG;84,160;419,98;4,99;405,73;0,00;0,00;14,25;3,39;3,51;5,33;43,67;A;;
21/05/2026;;00000000008064;OVOS CARTELA COM 20;33,000;395,67;11,99;0,00;0,00;0,00;395,67;100,00;0,00;5,02;48,69;A;;
21/05/2026;;00000000002496;ALHO KG;21,855;393,29;18,00;259,06;27,53;0,00;134,23;27,13;51,82;4,99;53,67;A;;
21/05/2026;;00000000002495;CEBOLA GRAUDA KG;51,760;268,69;5,19;219,25;0,00;0,00;49,44;18,40;22,55;3,41;57,08;A;;
21/05/2026;;00000000010522;MARACUJA KG;29,475;206,04;6,99;179,50;0,00;0,00;26,54;12,88;14,78;2,61;59,70;A;;
21/05/2026;;00000000004797;LARANJA PERA KG;43,755;165,80;3,79;115,76;0,00;0,00;50,04;30,18;43,22;2,10;61,80;A;;
21/05/2026;;00000000011761;TANGERINA POKAN KG;38,250;152,61;3,99;104,02;0,00;0,00;48,59;31,84;46,71;1,94;63,73;A;;
21/05/2026;;00000000002137;MACA GALA SC 850GR;30,000;149,70;4,99;125,10;0,00;0,00;24,60;16,43;19,66;1,90;65,63;A;;
21/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;23,000;137,77;5,99;126,50;0,00;0,00;11,27;8,18;8,91;1,75;67,38;A;;
21/05/2026;;00000000002502;PIMENTAO KG;16,510;120,25;7,28;81,72;0,00;0,00;38,53;32,04;47,14;1,53;68,91;A;;
21/05/2026;;00000000012305;COENTRO UN.;78,000;116,22;1,49;117,00;0,00;0,00;-0,78;-0,67;-0,67;1,47;70,38;A;;
21/05/2026;;00000000002497;TOMATE CARMEM KG;15,170;109,08;7,19;108,36;0,00;0,00;0,72;0,66;0,66;1,38;71,76;A;;
21/05/2026;;00000000004804;INHAME KG;22,730;106,22;4,67;70,92;0,00;0,00;35,30;33,23;49,77;1,35;73,11;A;;
21/05/2026;;00000000010518;BANANA DAGUA KG;26,440;105,51;3,99;77,64;0,00;0,00;27,87;26,41;35,89;1,34;74,45;A;;
21/05/2026;;00000000002498;LIMAO KG;32,925;105,05;3,19;85,72;0,00;0,00;19,33;18,40;22,55;1,33;75,78;A;;
21/05/2026;;00000000004798;BETERRABA KG;20,580;102,70;4,99;87,22;0,00;0,00;15,48;15,07;17,75;1,30;77,08;A;;
21/05/2026;;00000000012302;ALFACE CRESPA UN.;64,000;95,36;1,49;64,00;0,00;0,00;31,36;32,89;49,00;1,21;78,29;A;;
21/05/2026;;00000000010627;MACA GALA KG;10,265;92,28;8,99;72,37;0,00;0,00;19,91;21,58;27,51;1,17;79,47;A;;
21/05/2026;;00000000005062;MAMAO PAPAIA UN.;20,000;89,80;4,49;69,20;0,00;0,00;20,60;22,94;29,77;1,14;80,60;B;;
21/05/2026;;00000000012309;BROCOLIS UN;13,000;85,67;6,59;71,50;0,00;0,00;14,17;16,54;19,82;1,09;81,69;B;;
21/05/2026;;00000000004793;ABOBORA SERGIPANA KG;16,003;79,85;4,99;56,01;0,00;0,00;23,84;29,86;42,56;1,01;82,70;B;;
21/05/2026;;00000000001557;BATATA DOCE KG;16,465;77,23;4,69;59,11;0,00;0,00;18,12;23,46;30,66;0,98;83,68;B;;
21/05/2026;;00000000012304;COUVE UN.;41,000;61,09;1,49;41,00;0,00;0,00;20,09;32,89;49,00;0,77;84,46;B;;
21/05/2026;;00000000004796;CHUCHU KG;17,015;61,08;3,59;37,60;0,00;0,00;23,48;38,44;62,43;0,77;85,23;B;;
21/05/2026;;00000000010525;MANGA PALMER KG;10,060;60,24;5,99;45,65;0,00;0,00;14,59;24,22;31,97;0,76;86,00;B;;
21/05/2026;;00000000007660;PERA WILLIAM KG;5,930;59,24;9,99;44,86;0,00;0,00;14,38;24,27;32,05;0,75;86,75;B;;
21/05/2026;;00000000004803;JILO KG;7,080;56,59;7,99;37,45;0,00;0,00;19,14;33,82;51,10;0,72;87,47;B;;
21/05/2026;;00000000000471;CARTELA OVOS C/12;8,000;55,92;6,99;50,00;0,00;0,00;5,92;10,59;11,84;0,71;88,18;B;;
21/05/2026;;00000000010510;REPOLHO KG;10,645;55,25;5,19;36,83;0,00;0,00;18,42;33,34;50,01;0,70;88,88;B;;
21/05/2026;;00000000010531;MACA FUJI KG;3,730;52,18;13,99;39,15;0,00;0,00;13,03;24,98;33,29;0,66;89,54;B;;
21/05/2026;;00000000007432;OVOS CAIPIRA C/12;4,000;51,96;12,99;40,00;0,00;0,00;11,96;23,02;29,90;0,66;90,20;B;;
21/05/2026;;00000000010509;CEBOLA ROXA KG;7,540;50,43;6,69;41,29;0,00;0,00;9,14;18,12;22,13;0,64;90,84;B;;
21/05/2026;;00000000010512;PEPINO JAPONES KG;9,980;49,82;4,99;44,24;0,00;0,00;5,58;11,19;12,60;0,63;91,47;B;;
21/05/2026;;00000000011048;AIPIM KG;16,645;49,78;2,99;29,65;0,00;0,00;20,13;40,43;67,88;0,63;92,10;B;;
21/05/2026;;00000000012307;CHEIRO VERDE UN.;31,000;46,19;1,49;40,30;0,00;0,00;5,89;12,75;14,62;0,59;92,69;B;;
21/05/2026;;00000000010513;PEPINO KG;8,670;42,37;4,89;35,81;0,00;0,00;6,56;15,49;18,33;0,54;93,22;B;;
21/05/2026;;00000000004802;ABACAXI GRANDE UN.;5,000;39,95;7,99;37,50;0,00;0,00;2,45;6,13;6,53;0,51;93,73;B;;
21/05/2026;;00000000012320;SALSINHA UN;26,000;38,74;1,49;33,80;0,00;0,00;4,94;12,75;14,62;0,49;94,22;B;;
21/05/2026;;00000000010526;COCO SECO KG;7,510;35,97;4,79;24,11;7,19;0,00;11,86;12,98;49,21;0,46;94,68;B;;
21/05/2026;;00000000010508;CEBOLA MIUDA KG;7,925;35,60;4,49;15,85;0,00;0,00;19,75;55,48;124,61;0,45;95,13;C;;
21/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;2,495;34,92;14,00;18,86;0,00;0,00;16,06;45,98;85,13;0,44;95,57;C;;
21/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;3,000;32,07;10,69;23,40;0,00;0,00;8,67;27,03;37,05;0,41;95,98;C;;
21/05/2026;;00000000010532;KIWI KG;1,270;31,74;24,99;21,36;0,00;0,00;10,38;32,70;48,59;0,40;96,38;C;;
21/05/2026;;00000000009239;BANANA PROMOCAO BDJ;9,000;26,91;2,99;0,00;3,23;2,49;26,91;78,75;0,00;0,34;96,72;C;;
21/05/2026;;00000000010505;ABOBRINHA KG;8,415;26,85;3,19;26,76;0,00;0,00;0,09;0,35;0,35;0,34;97,06;C;;
21/05/2026;;00000000012303;AGRIAO UN.;15,000;22,35;1,49;13,50;0,00;0,00;8,85;39,60;65,56;0,28;97,35;C;;
21/05/2026;;00000000010529;MACA VERDE KG;1,255;21,33;17,00;14,65;0,00;0,00;6,68;31,34;45,64;0,27;97,62;C;;
21/05/2026;;00000000010506;BERINJELA KG;3,100;21,04;6,79;17,22;0,00;0,00;3,82;18,18;22,22;0,27;97,88;C;;
21/05/2026;;00000000010691;CAQUI BANDEJA;4,000;19,96;4,99;16,00;0,00;0,00;3,96;19,84;24,75;0,25;98,14;C;;
21/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;3,000;19,47;6,49;16,26;0,00;0,00;3,21;16,49;19,74;0,25;98,38;C;;
21/05/2026;;00000000002456;BANANA DA TERRA KG;2,330;12,09;5,19;13,40;0,00;0,00;-1,31;-10,81;-9,76;0,15;98,54;C;;
21/05/2026;;00000000011623;TORTINHA DE LIMAO DA CASA P;2,000;11,98;5,99;0,00;0,00;0,00;11,98;100,00;0,00;0,15;98,69;C;;
21/05/2026;;00000000010514;GENGIBRE KG;0,785;11,60;14,78;4,80;0,00;1,07;6,80;49,40;141,85;0,15;98,84;C;;
21/05/2026;;00000000002452;LIMAO SICILIANO KG;1,135;11,34;9,99;10,12;0,00;0,00;1,22;10,72;12,00;0,14;98,98;C;;
21/05/2026;;00000000007657;MAMAO FORMOSA KG;1,890;11,32;5,99;5,67;0,00;0,00;5,65;49,91;99,65;0,14;99,12;C;;
21/05/2026;;00000000010507;QUIABO KG;1,324;10,58;7,99;16,10;0,00;0,00;-5,52;-52,17;-34,29;0,13;99,26;C;;
21/05/2026;;00000000012312;LOURO UN.;7,000;10,43;1,49;8,40;0,00;0,00;2,03;19,46;24,17;0,13;99,39;C;;
21/05/2026;;00000000010523;ABACATE KG;2,020;8,87;4,39;5,49;0,00;0,00;3,38;38,06;61,44;0,11;99,50;C;;
21/05/2026;;00000000010521;MELAO COMUM KG;1,645;8,54;5,19;6,65;0,00;0,00;1,89;22,18;28,50;0,11;99,61;C;;
21/05/2026;;00000000011609;MOUSSE DE MARACUJA DA CASA P;2,000;7,98;3,99;0,00;0,00;0,00;7,98;100,00;0,00;0,10;99,71;C;;
21/05/2026;;00000000002430;GOIABA  KG;0,575;5,75;10,00;5,81;0,00;0,00;-0,06;-1,00;-0,99;0,07;99,79;C;;
21/05/2026;;00000000011612;MOUSSE DE LIMAO DA CASA P;1,000;3,99;3,99;0,00;0,00;0,00;3,99;100,00;0,00;0,05;99,84;C;;
21/05/2026;;00000000007308;SALSA G;4,000;3,96;0,99;14,00;0,00;0,00;-10,04;-253,54;-71,71;0,05;99,89;C;;
21/05/2026;;00000000004080;UVA PRETA S/ CAROCO KG;0,530;3,44;6,49;3,71;0,00;0,00;-0,27;-7,85;-7,28;0,04;99,93;C;;
21/05/2026;;00000000010530;MACA  ARGENTINA KG;0,175;3,32;18,97;2,04;0,00;0,00;1,28;38,64;62,98;0,04;99,97;C;;
21/05/2026;;00000000004948;JILO PROMOCAO KG;0,430;2,15;5,00;0,00;0,00;0,00;2,15;100,00;0,00;0,03;100,00;C;;
22/05/2026;;00000000002494;BATATA LISA KG;99,705;796,62;7,99;622,59;0,00;0,00;174,03;21,85;27,95;10,26;10,26;A;;
22/05/2026;;00000000002519;OVOS CARTELA COM 30;44,000;790,56;17,97;609,15;0,00;0,00;181,41;22,95;29,78;10,18;20,45;A;;
22/05/2026;;00000000004799;CENOURA KG;62,820;439,14;6,99;397,63;0,00;0,00;41,51;9,45;10,44;5,66;26,11;A;;
22/05/2026;;00000000008064;OVOS CARTELA COM 20;33,000;395,67;11,99;90,00;0,00;0,00;305,67;77,25;339,63;5,10;31,20;A;;
22/05/2026;;00000000002496;ALHO KG;21,695;390,44;18,00;302,62;27,32;0,00;87,82;15,50;29,02;5,03;36,23;A;;
22/05/2026;;00000000004801;BANANA PRATA KG;73,610;367,32;4,99;284,98;0,00;0,00;82,34;22,42;28,89;4,73;40,97;A;;
22/05/2026;;00000000002495;CEBOLA GRAUDA KG;60,280;312,88;5,19;252,77;0,00;0,00;60,11;19,21;23,78;4,03;45,00;A;;
22/05/2026;;00000000010772;TOMATE ITALIANO KG;41,330;301,28;7,29;276,61;0,00;0,00;24,67;8,19;8,92;3,88;48,88;A;;
22/05/2026;;00000000002497;TOMATE CARMEM KG;38,475;276,62;7,19;282,85;0,00;0,00;-6,23;-2,25;-2,20;3,56;52,44;A;;
22/05/2026;;00000000010684;MORANGO BANDEJA UN.;33,000;263,67;7,99;141,50;0,00;0,00;122,17;46,33;86,34;3,40;55,84;A;;
22/05/2026;;00000000010522;MARACUJA KG;27,520;218,77;7,95;159,93;0,00;0,00;58,84;26,90;36,79;2,82;58,66;A;;
22/05/2026;;00000000010525;MANGA PALMER KG;27,090;162,21;5,99;121,89;0,00;0,00;40,32;24,86;33,08;2,09;60,75;A;;
22/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;27,000;161,73;5,99;148,20;0,00;0,00;13,53;8,37;9,13;2,08;62,83;A;;
22/05/2026;;00000000012302;ALFACE CRESPA UN.;63,000;154,85;2,46;75,75;0,00;0,00;79,10;51,08;104,42;1,99;64,83;A;;
22/05/2026;;00000000011761;TANGERINA POKAN KG;34,180;136,37;3,99;88,82;0,00;0,00;47,55;34,87;53,53;1,76;66,58;A;;
22/05/2026;;00000000010507;QUIABO KG;17,043;136,18;7,99;198,88;0,00;0,00;-62,70;-46,04;-31,53;1,75;68,34;A;;
22/05/2026;;00000000002502;PIMENTAO KG;18,275;133,23;7,29;89,81;0,00;0,00;43,42;32,59;48,34;1,72;70,05;A;;
22/05/2026;;00000000002137;MACA GALA SC 850GR;26,000;129,74;4,99;107,58;0,00;0,00;22,16;17,08;20,60;1,67;71,72;A;;
22/05/2026;;00000000012304;COUVE UN.;51,000;125,99;2,47;52,00;0,00;0,00;73,99;58,73;142,29;1,62;73,35;A;;
22/05/2026;;00000000012305;COENTRO UN.;75,000;111,75;1,49;123,90;0,00;0,00;-12,15;-10,87;-9,81;1,44;74,79;A;;
22/05/2026;;00000000002498;LIMAO KG;34,535;110,17;3,19;91,53;0,00;0,00;18,64;16,92;20,37;1,42;76,21;A;;
22/05/2026;;00000000004804;INHAME KG;21,890;102,68;4,69;64,21;0,00;0,00;38,47;37,47;59,92;1,32;77,53;A;;
22/05/2026;;00000000004803;JILO KG;12,555;100,32;7,99;66,42;0,00;0,00;33,90;33,80;51,05;1,29;78,82;A;;
22/05/2026;;00000000004797;LARANJA PERA KG;22,235;84,29;3,79;66,70;0,00;0,00;17,58;20,86;26,36;1,09;79,91;A;;
22/05/2026;;00000000010518;BANANA DAGUA KG;20,130;80,31;3,99;56,36;0,00;0,00;23,95;29,82;42,48;1,03;80,94;B;;
22/05/2026;;00000000010627;MACA GALA KG;8,575;77,09;8,99;60,32;0,00;0,00;16,77;21,75;27,80;0,99;81,94;B;;
22/05/2026;;00000000000471;CARTELA OVOS C/12;11,000;76,89;6,99;68,75;0,00;0,00;8,14;10,59;11,84;0,99;82,93;B;;
22/05/2026;;00000000004793;ABOBORA SERGIPANA KG;14,974;74,72;4,99;51,93;0,00;0,00;22,79;30,50;43,88;0,96;83,89;B;;
22/05/2026;;00000000005062;MAMAO PAPAIA UN.;16,000;71,84;4,49;55,52;0,00;0,00;16,32;22,72;29,39;0,93;84,81;B;;
22/05/2026;;00000000012307;CHEIRO VERDE UN.;29,000;68,21;2,35;44,50;0,00;0,00;23,71;34,76;53,28;0,88;85,69;B;;
22/05/2026;;00000000010510;REPOLHO KG;13,045;67,69;5,19;45,15;0,00;0,00;22,54;33,30;49,92;0,87;86,57;B;;
22/05/2026;;00000000007660;PERA WILLIAM KG;6,735;67,29;9,99;51,37;0,00;0,00;15,92;23,66;31,00;0,87;87,43;B;;
22/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;7,000;62,93;8,99;54,60;0,00;0,00;8,33;13,24;15,26;0,81;88,24;B;;
22/05/2026;;00000000012309;BROCOLIS UN;9,000;62,82;6,98;49,00;0,00;0,00;13,82;22,00;28,20;0,81;89,05;B;;
22/05/2026;;00000000011048;AIPIM KG;20,640;61,74;2,99;37,90;0,00;0,00;23,84;38,61;62,90;0,80;89,85;B;;
22/05/2026;;00000000004798;BETERRABA KG;12,320;61,50;4,99;51,22;0,00;0,00;10,28;16,71;20,06;0,79;90,64;B;;
22/05/2026;;00000000010526;COCO SECO KG;12,095;57,94;4,79;39,17;11,86;0,00;18,77;11,93;47,93;0,75;91,39;B;;
22/05/2026;;00000000001557;BATATA DOCE KG;11,705;54,91;4,69;41,67;0,00;0,00;13,24;24,12;31,79;0,71;92,09;B;;
22/05/2026;;00000000010509;CEBOLA ROXA KG;6,465;43,26;6,69;37,56;0,00;0,00;5,70;13,17;15,17;0,56;92,65;B;;
22/05/2026;;00000000004802;ABACAXI GRANDE UN.;5,000;39,95;7,99;36,50;0,00;0,00;3,45;8,64;9,45;0,51;93,17;B;;
22/05/2026;;00000000012303;AGRIAO UN.;16,000;39,84;2,49;18,90;0,00;0,00;20,94;52,56;110,79;0,51;93,68;B;;
22/05/2026;;00000000004405;MOSTARDA UN;18,000;39,82;2,21;21,80;0,00;0,00;18,02;45,25;82,66;0,51;94,19;B;;
22/05/2026;;00000000007432;OVOS CAIPIRA C/12;3,000;38,97;12,99;30,00;0,00;0,00;8,97;23,02;29,90;0,50;94,69;B;;
22/05/2026;;00000000011623;TORTINHA DE LIMAO DA CASA P;6,000;35,94;5,99;0,00;0,00;0,00;35,94;100,00;0,00;0,46;95,16;C;;
22/05/2026;;00000000004889;MELANCIA KG;9,063;34,35;3,79;27,60;0,00;0,00;6,75;19,65;24,46;0,44;95,60;C;;
22/05/2026;;00000000010505;ABOBRINHA KG;10,480;33,42;3,19;32,18;0,00;0,00;1,24;3,72;3,86;0,43;96,03;C;;
22/05/2026;;00000000010521;MELAO COMUM KG;5,931;30,78;5,19;23,96;0,00;0,00;6,82;22,15;28,46;0,40;96,43;C;;
22/05/2026;;00000000007657;MAMAO FORMOSA KG;4,311;25,82;5,99;14,13;0,00;0,00;11,69;45,29;82,79;0,33;96,76;C;;
22/05/2026;;00000000010513;PEPINO KG;5,255;25,70;4,89;20,86;0,00;0,00;4,84;18,82;23,19;0,33;97,09;C;;
22/05/2026;;00000000004796;CHUCHU KG;7,070;25,39;3,59;15,83;0,00;0,00;9,56;37,66;60,41;0,33;97,42;C;;
22/05/2026;;00000000010506;BERINJELA KG;3,240;22,01;6,79;16,07;0,00;0,00;5,94;26,99;36,96;0,28;97,70;C;;
