Código da Loja;Código do Fornecedor;Nome do Fornecedor;Número do Documento;codigo da operacao;Operação;Situação;Data De Emissão;Data de entrada;Frete;Outros;Seguro;Desconto;IPI;DAE;ICMS Desonerado;FECOP;Valor FECOPST;FECOP Retido;Base de Cálculo ICMS;Valor BC do ICMS;Base de Cálculo ICMSST;Valor BC ICMSST;Valor Total;Código do produto;Descrição Produto;Unidade de medida;Quantidade de itens na unidade;Quantidade de itens;CFOP;Frete do item;Seguro do item;Desconto do item;IPI do item;Base de cálculo do ICMS do item;ICMS do item;Base de calculo do ICMS ST do item;ICMS ST do item;DAE Item;ICMS desonerado do item;ICMS antecipado do item;FECOP do item;FECOP ST do item;FECOP retido do item;Valor unitário;Outras despesas do item;Valor total do item
2;198;PATRÃO DAS VERDURAS LTDA;12052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;12/05/2026;13/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;571,00;000000000012320;SALSINHA UN;UN;1,00;40,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,30;0,00;52,00
2;198;PATRÃO DAS VERDURAS LTDA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;15/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,50;000000000012303;AGRIAO UN.;UN;1,00;15,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,20;0,00;18,00
2;198;PATRÃO DAS VERDURAS LTDA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;15/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,50;000000000005642;ALFACE AMERICANA UN.;UN;12,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;30,00
2;198;PATRÃO DAS VERDURAS LTDA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;15/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,50;000000000012302;ALFACE CRESPA UN.;CX;12,00;6,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;90,00
2;198;PATRÃO DAS VERDURAS LTDA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;15/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,50;000000000012307;CHEIRO VERDE UN.;UN;1,00;30,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;51,00
2;198;PATRÃO DAS VERDURAS LTDA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;15/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,50;000000000012305;COENTRO UN.;UN;1,00;70,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;119,00
2;198;PATRÃO DAS VERDURAS LTDA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;15/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,50;000000000012304;COUVE UN.;UN;1,00;40,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;0,00;60,00
2;198;PATRÃO DAS VERDURAS LTDA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;15/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,50;000000000012306;HORTELA UN;UN;1,00;15,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,90;0,00;13,50
2;198;PATRÃO DAS VERDURAS LTDA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;15/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,50;000000000004803;JILO KG;KG;17,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90,00;0,00;90,00
2;198;PATRÃO DAS VERDURAS LTDA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;15/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,50;000000000012312;LOURO UN.;UN;1,00;30,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,20;0,00;36,00
2;198;PATRÃO DAS VERDURAS LTDA;15052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;15/05/2026;15/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,50;000000000012320;SALSINHA UN;UN;1,00;30,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;51,00
2;198;PATRÃO DAS VERDURAS LTDA;14052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;14/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;575,50;000000000012303;AGRIAO UN.;UN;1,00;15,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,20;0,00;18,00
2;198;PATRÃO DAS VERDURAS LTDA;14052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;14/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;575,50;000000000005642;ALFACE AMERICANA UN.;UN;12,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;30,00
2;198;PATRÃO DAS VERDURAS LTDA;14052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;14/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;575,50;000000000012302;ALFACE CRESPA UN.;CX;12,00;6,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;90,00
2;198;PATRÃO DAS VERDURAS LTDA;14052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;14/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;575,50;000000000012307;CHEIRO VERDE UN.;UN;1,00;30,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;51,00
2;198;PATRÃO DAS VERDURAS LTDA;14052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;14/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;575,50;000000000012305;COENTRO UN.;UN;1,00;80,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;136,00
2;198;PATRÃO DAS VERDURAS LTDA;14052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;14/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;575,50;000000000012304;COUVE UN.;UN;1,00;40,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;0,00;60,00
2;198;PATRÃO DAS VERDURAS LTDA;14052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;14/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;575,50;000000000012306;HORTELA UN;UN;1,00;15,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,90;0,00;13,50
2;198;PATRÃO DAS VERDURAS LTDA;14052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;14/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;575,50;000000000004803;JILO KG;KG;17,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90,00;0,00;90,00
2;198;PATRÃO DAS VERDURAS LTDA;14052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;14/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;575,50;000000000012312;LOURO UN.;UN;1,00;30,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,20;0,00;36,00
2;198;PATRÃO DAS VERDURAS LTDA;14052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;14/05/2026;16/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;575,50;000000000012320;SALSINHA UN;UN;1,00;30,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;51,00
2;198;PATRÃO DAS VERDURAS LTDA;18052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;18/05/2026;18/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;603,50;000000000012303;AGRIAO UN.;UN;1,00;15,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,20;0,00;18,00
2;198;PATRÃO DAS VERDURAS LTDA;18052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;18/05/2026;18/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;603,50;000000000012302;ALFACE CRESPA UN.;CX;12,00;8,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;120,00
2;198;PATRÃO DAS VERDURAS LTDA;18052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;18/05/2026;18/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;603,50;000000000012307;CHEIRO VERDE UN.;UN;1,00;40,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;68,00
2;198;PATRÃO DAS VERDURAS LTDA;18052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;18/05/2026;18/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;603,50;000000000012305;COENTRO UN.;UN;1,00;80,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;136,00
2;198;PATRÃO DAS VERDURAS LTDA;18052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;18/05/2026;18/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;603,50;000000000012304;COUVE UN.;UN;1,00;40,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;0,00;60,00
2;198;PATRÃO DAS VERDURAS LTDA;18052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;18/05/2026;18/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;603,50;000000000012306;HORTELA UN;UN;1,00;15,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,90;0,00;13,50
2;198;PATRÃO DAS VERDURAS LTDA;18052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;18/05/2026;18/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;603,50;000000000004803;JILO KG;KG;17,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90,00;0,00;90,00
2;198;PATRÃO DAS VERDURAS LTDA;18052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;18/05/2026;18/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;603,50;000000000004405;MOSTARDA UN;UN;1,00;20,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;0,00;30,00
2;198;PATRÃO DAS VERDURAS LTDA;18052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;18/05/2026;18/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;603,50;000000000012320;SALSINHA UN;UN;1,00;40,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;68,00
2;198;PATRÃO DAS VERDURAS LTDA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;22/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;526,00;000000000012303;AGRIAO UN.;UN;1,00;20,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,20;0,00;24,00
2;198;PATRÃO DAS VERDURAS LTDA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;22/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;526,00;000000000012302;ALFACE CRESPA UN.;CX;12,00;8,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;120,00
2;198;PATRÃO DAS VERDURAS LTDA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;22/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;526,00;000000000012307;CHEIRO VERDE UN.;UN;1,00;30,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;51,00
2;198;PATRÃO DAS VERDURAS LTDA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;22/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;526,00;000000000012305;COENTRO UN.;UN;1,00;80,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;136,00
2;198;PATRÃO DAS VERDURAS LTDA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;22/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;526,00;000000000012304;COUVE UN.;UN;1,00;50,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;0,00;75,00
2;198;PATRÃO DAS VERDURAS LTDA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;22/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;526,00;000000000004803;JILO KG;KG;17,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90,00;0,00;90,00
2;198;PATRÃO DAS VERDURAS LTDA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;22/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;526,00;000000000004405;MOSTARDA UN;UN;1,00;20,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;0,00;30,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010523;ABACATE KG;CX;39,50;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;100,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000004793;ABOBORA SERGIPANA KG;KG;1,00;118,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,50;0,00;413,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010505;ABOBRINHA KG;CX;39,50;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;100,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010518;BANANA DAGUA KG;CX;44,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120,00;0,00;120,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000004801;BANANA PRATA KG;CX;228,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;750,00;0,00;750,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000001557;BATATA DOCE KG;UN;43,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;140,00;0,00;140,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000002494;BATATA LISA KG;SC;305,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2100,00;0,00;2100,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010506;BERINJELA KG;CX;12,10;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;65,00;0,00;65,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000004798;BETERRABA KG;SC;42,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;200,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000012309;BROCOLIS UN;UN;108,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;378,00;0,00;378,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000002495;CEBOLA GRAUDA KG;SC;208,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;850,00;0,00;850,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010509;CEBOLA ROXA KG;SC;21,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;115,00;0,00;115,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000004799;CENOURA KG;CX;149,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1015,00;0,00;1015,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000004796;CHUCHU KG;CX;58,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;165,00;0,00;165,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010526;COCO SECO KG;CX;46,00;1,00;1102;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;0,00;150,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010532;KIWI KG;CX;10,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;180,00;0,00;180,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000004797;LARANJA PERA KG;CX;140,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420,00;0,00;420,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000002498;LIMAO KG;CX;100,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;250,00;0,00;250,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000010627;MACA GALA KG;CX;56,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;375,00;0,00;375,00
2;10;PEDRA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;12/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;30,00;0,00;0,00;16167,00;000000000002137;MACA GALA SC 850GR;PCT;120,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;450,00;0,00;450,00
